"municipio","provincia","ccaa","var_pob_2014_2023","num_infra_nuevas"
"Villabáñez","Valladolid","Castilla y León","-10.954063604240302","1"
"Igea","La Rioja","La Rioja","0.621118012422360","1"
"Corvera de Toranzo","Cantabria","Cantabria","-1.178689297501180","1"
"Santa Bárbara de Casa","Huelva","Andalucía","0.823421774931381","1"
"Aldea del Fresno","Madrid","Comunidad de Madrid","34.810126582278492","1"
"Valls","Tarragona","Cataluña-Catalunya","1.807081807081810","1"
"Forallac","Girona","Cataluña-Catalunya","1.330248698669750","1"
"Talavera","Lleida","Cataluña-Catalunya","3.745318352059920","1"
"Espinosa de Cervera","Burgos","Castilla y León","-18.811881188118800","1"
"Madrigueras","Albacete","Castilla-La Mancha","-1.350495885207850","1"
"Huelves","Cuenca","Castilla-La Mancha","39.062500000000000","1"
"El Bohodón","Ávila","Castilla y León","-16.406250000000000","1"
"Fréscano","Zaragoza","Aragón","-3.381642512077300","1"
"Escurial","Cáceres","Extremadura","9.517766497461931","1"
"Talaván","Cáceres","Extremadura","-15.560391730141498","1"
"A Laracha","A Coruña","Galicia","0.873896705409421","1"
"Brazuelo","León","Castilla y León","3.858520900321540","1"
"Grajal de Campos","León","Castilla y León","-9.053497942386830","1"
"Nava de la Asunción","Segovia","Castilla y León","-6.392383543012580","1"
"La Antigua","León","Castilla y León","-23.023255813953501","1"
"Llimiana","Lleida","Cataluña-Catalunya","-16.352201257861601","1"
"Tordera","Barcelona","Cataluña-Catalunya","12.627714897522202","1"
"Pedralba de la Pradería","Zamora","Castilla y León","-30.847457627118601","1"
"Sant Pere de Ribes","Barcelona","Cataluña-Catalunya","8.340434234295651","1"
"Abrera","Barcelona","Cataluña-Catalunya","5.962886597938140","1"
"Miguel Esteban","Toledo","Castilla-La Mancha","-8.849895098226209","1"
"Duruelo de la Sierra","Soria","Castilla y León","-14.285714285714301","1"
"Sils","Girona","Cataluña-Catalunya","13.211416851820200","1"
"Vilarmaior","A Coruña","Galicia","-0.161812297734628","1"
"Camargo","Cantabria","Cantabria","-2.122101460960430","1"
"Sant Miquel de Fluvià","Girona","Cataluña-Catalunya","4.385964912280700","1"
"Villaciervos","Soria","Castilla y León","-22.222222222222200","1"
"Torrelobatón","Valladolid","Castilla y León","-19.077568134171898","1"
"Banyoles","Girona","Cataluña-Catalunya","6.012510985886371","1"
"Sotillo de la Adrada","Ávila","Castilla y León","3.506907545164720","1"
"La Torre de Claramunt","Barcelona","Cataluña-Catalunya","5.210788164440951","1"
"Alfoz de Quintanadueñas","Burgos","Castilla y León","9.273182957393479","1"
"Almenar","Lleida","Cataluña-Catalunya","-4.736396955173389","1"
"Santa María de Guía de Gran Canaria","Las Palmas","Canarias","-0.143184421534937","1"
"Villalón de Campos","Valladolid","Castilla y León","-11.944604731679201","1"
"Ribeira","A Coruña","Galicia","-1.940867041538180","1"
"Escalona","Toledo","Castilla-La Mancha","9.555091071961780","1"
"Miajadas","Cáceres","Extremadura","-6.522173391929680","1"
"Campillo de Deleitosa","Cáceres","Extremadura","53.703703703703702","1"
"Berlanga de Duero","Soria","Castilla y León","-13.326551373346900","1"
"Celanova","Ourense","Galicia","1.674087266251110","1"
"Hinojosa del Campo","Soria","Castilla y León","-21.212121212121197","1"
"Valverde del Camino","Huelva","Andalucía","-0.667189952904239","1"
"Olèrdola","Barcelona","Cataluña-Catalunya","10.868957809444000","1"
"Boquiñeni","Zaragoza","Aragón","-12.946428571428601","1"
"Trasmoz","Zaragoza","Aragón","10.666666666666700","1"
"Cantalojas","Guadalajara","Castilla-La Mancha","-21.739130434782599","1"
"Santa Eulària des Riu","Illes Balears","Illes Balears","13.924120589129299","1"
"Hernansancho","Ávila","Castilla y León","-20.540540540540501","1"
"La Bóveda de Toro","Zamora","Castilla y León","-18.427518427518400","1"
"Santibáñez de Tera","Zamora","Castilla y León","-17.380952380952401","1"
"Pedrosa de Río Úrbel","Burgos","Castilla y León","0.778210116731518","1"
"Niebla","Huelva","Andalucía","5.994005994005990","1"
"Puerto del Rosario","Las Palmas","Canarias","17.939657515629200","1"
"Llanos del Caudillo","Ciudad Real","Castilla-La Mancha","-7.094133697135061","1"
"Riofrío de Aliste","Zamora","Castilla y León","-18.253968253968303","1"
"Galápagos","Guadalajara","Castilla-La Mancha","14.279606669516902","1"
"Boecillo","Valladolid","Castilla y León","7.721233391827529","1"
"Castellbell i el Vilar","Barcelona","Cataluña-Catalunya","11.865342163355399","1"
"Calzadilla","Cáceres","Extremadura","-8.747514910536781","1"
"Els Plans de Sió","Lleida","Cataluña-Catalunya","-8.035714285714290","1"
"Albesa","Lleida","Cataluña-Catalunya","-1.243781094527360","1"
"Villar de Olalla","Cuenca","Castilla-La Mancha","14.919354838709699","1"
"Villar del Río","Soria","Castilla y León","-0.617283950617284","1"
"Medinilla","Ávila","Castilla y León","-33.333333333333300","1"
"Valle de las Navas","Burgos","Castilla y León","-2.857142857142860","1"
"Navaleno","Soria","Castilla y León","-12.411347517730499","1"
"Arucas","Las Palmas","Canarias","4.169365284974090","1"
"El Carpio de Tajo","Toledo","Castilla-La Mancha","-10.308285163776498","1"
"Pinilla de los Barruecos","Burgos","Castilla y León","-15.966386554621801","1"
"Polán","Toledo","Castilla-La Mancha","-1.720647773279350","1"
"Fuentebureba","Burgos","Castilla y León","-6.521739130434780","1"
"Guarrate","Zamora","Castilla y León","-9.221902017291068","1"
"Arauzo de Miel","Burgos","Castilla y León","-24.795640326975501","1"
"Orexa","Gipuzkoa","País Vasco-Euskadi","-12.195121951219500","1"
"Vilamalla","Girona","Cataluña-Catalunya","7.706255666364460","1"
"Illueca","Zaragoza","Aragón","-14.181703070591999","1"
"Lucena","Córdoba","Andalucía","0.152053897258351","1"
"Membrilla","Ciudad Real","Castilla-La Mancha","-6.740313800832531","1"
"Premià de Dalt","Barcelona","Cataluña-Catalunya","2.143342061875670","1"
"Cerezo de Río Tirón","Burgos","Castilla y León","-18.347107438016501","1"
"Palacios de la Valduerna","León","Castilla y León","-19.679633867276898","1"
"Zorita de los Canes","Guadalajara","Castilla-La Mancha","-28.395061728395099","1"
"Viladecans","Barcelona","Cataluña-Catalunya","2.018115609412770","1"
"Serradilla del Llano","Salamanca","Castilla y León","-14.201183431952700","1"
"Navia de Suarna","Lugo","Galicia","-21.212121212121197","1"
"La Garriga","Barcelona","Cataluña-Catalunya","8.184240578606779","1"
"Torre de Santa María","Cáceres","Extremadura","-12.126245847176101","1"
"Azután","Toledo","Castilla-La Mancha","2.456140350877190","1"
"Portaje","Cáceres","Extremadura","-4.358974358974360","1"
"Vadillo de la Sierra","Ávila","Castilla y León","-19.444444444444404","1"
"Aldeaseca","Ávila","Castilla y León","-17.322834645669300","1"
"Daganzo de Arriba","Madrid","Comunidad de Madrid","7.824408088608879","1"
"Villanueva de Campeán","Zamora","Castilla y León","-0.775193798449612","1"
"Pueblica de Valverde","Zamora","Castilla y León","-21.304347826087000","1"
"Ordizia","Gipuzkoa","País Vasco-Euskadi","8.548403549933690","1"
"Sada","A Coruña","Galicia","11.335444708366300","1"
"Barbalos","Salamanca","Castilla y León","-6.578947368421050","1"
"Entrambasaguas","Cantabria","Cantabria","13.308913308913301","1"
"Ciudad Rodrigo","Salamanca","Castilla y León","-10.591263532440001","1"
"Pueyo/Puiu","Navarra","Comunidad Foral de Navarra","-0.288184438040346","1"
"Valdeolea","Cantabria","Cantabria","-16.398104265402800","1"
"Villanueva de Oscos","Asturias","Principado de Asturias","-17.405063291139200","1"
"Lillo","Toledo","Castilla-La Mancha","-13.112491373360900","1"
"Puigpelat","Tarragona","Cataluña-Catalunya","12.188365650969500","1"
"La Puebla de Almoradiel","Toledo","Castilla-La Mancha","-12.400495312223601","1"
"Torrelaguna","Madrid","Comunidad de Madrid","2.506213753106880","1"
"Pedrosa del Príncipe","Burgos","Castilla y León","4.968944099378880","1"
"El Bodón","Salamanca","Castilla y León","-17.229729729729701","1"
"Zegama","Gipuzkoa","País Vasco-Euskadi","0.982318271119843","1"
"Los Pozuelos de Calatrava","Ciudad Real","Castilla-La Mancha","-14.418604651162799","1"
"La Puebla de Valverde","Teruel","Aragón","-9.788867562380041","1"
"Santa Elena de Jamuz","León","Castilla y León","-10.129870129870099","1"
"Lezama","Bizkaia","País Vasco-Euskadi","0.657894736842105","1"
"Broto","Huesca","Aragón","14.531548757170199","1"
"Es Bòrdes","Lleida","Cataluña-Catalunya","18.803418803418797","1"
"Santa Susanna","Barcelona","Cataluña-Catalunya","18.038262982083197","1"
"San Vicente de la Sonsierra","La Rioja","La Rioja","-2.603664416586310","1"
"Montellà i Martinet","Lleida","Cataluña-Catalunya","1.284109149277690","1"
"Mancera de Abajo","Salamanca","Castilla y León","-10.572687224669599","1"
"Sasamón","Burgos","Castilla y León","-14.547118023787700","1"
"El Pont de Bar","Lleida","Cataluña-Catalunya","-5.232558139534881","1"
"Gualba","Barcelona","Cataluña-Catalunya","16.235129461161698","1"
"Brozas","Cáceres","Extremadura","-11.934992381919800","1"
"Vilafranca de Bonany","Illes Balears","Illes Balears","27.113402061855698","1"
"Pliego","Murcia","Región de Murcia","0.000000000000000","1"
"Zumaia","Gipuzkoa","País Vasco-Euskadi","4.900349291144439","1"
"Aroche","Huelva","Andalucía","-5.460218408736351","1"
"Villarramiel","Palencia","Castilla y León","-7.666290868094700","1"
"Hornillos de Eresma","Valladolid","Castilla y León","7.954545454545451","1"
"Lerma","Burgos","Castilla y León","-5.828779599271400","1"
"Llamas de la Ribera","León","Castilla y León","-12.882096069869000","1"
"Organyà","Lleida","Cataluña-Catalunya","-5.231866825208090","1"
"Madrigalejo","Cáceres","Extremadura","-8.055853920515579","1"
"Priego","Cuenca","Castilla-La Mancha","-13.422818791946302","1"
"Cañete","Cuenca","Castilla-La Mancha","-1.228501228501230","1"
"Cualedro","Ourense","Galicia","-11.172566371681400","1"
"Barceo","Salamanca","Castilla y León","0.000000000000000","1"
"Mequinenza","Zaragoza","Aragón","-5.056414542415379","1"
"Brihuega","Guadalajara","Castilla-La Mancha","5.437716930196681","1"
"Enciso","La Rioja","La Rioja","6.097560975609761","1"
"La Vid y Barrios","Burgos","Castilla y León","0.000000000000000","1"
"Aia","Gipuzkoa","País Vasco-Euskadi","4.757233938205000","1"
"Encinasola de los Comendadores","Salamanca","Castilla y León","-24.630541871921199","1"
"Vilafranca del Penedès","Barcelona","Cataluña-Catalunya","3.806634201065760","1"
"Novallas","Zaragoza","Aragón","-9.129967776584317","1"
"Noáin (Valle de Elorz)/Noain (Elortzibar)","Navarra","Comunidad Foral de Navarra","7.553910935306881","1"
"Llavorsí","Lleida","Cataluña-Catalunya","-6.539509536784740","1"
"Miedes de Atienza","Guadalajara","Castilla-La Mancha","-13.432835820895500","1"
"Muñogrande","Ávila","Castilla y León","10.937500000000000","1"
"Altzo","Gipuzkoa","País Vasco-Euskadi","12.000000000000000","1"
"Corral de Almaguer","Toledo","Castilla-La Mancha","-6.636851520572451","1"
"Villares de Órbigo","León","Castilla y León","-18.063583815028899","1"
"La Parrilla","Valladolid","Castilla y León","-3.543307086614170","1"
"Loeches","Madrid","Comunidad de Madrid","11.631327368550100","1"
"Sanchonuño","Segovia","Castilla y León","7.089947089947089","1"
"Sariegos","León","Castilla y León","12.326208757003499","1"
"Cuarte de Huerva","Zaragoza","Aragón","26.853050306325002","1"
"Albatàrrec","Lleida","Cataluña-Catalunya","4.628330995792430","1"
"Fene","A Coruña","Galicia","-6.941769150985330","1"
"Solosancho","Ávila","Castilla y León","-15.692640692640701","1"
"Siete Iglesias de Trabancos","Valladolid","Castilla y León","-12.500000000000000","1"
"Ermua","Bizkaia","País Vasco-Euskadi","-3.165932087652870","1"
"Las Pedroñeras","Cuenca","Castilla-La Mancha","-3.206738584306190","1"
"Molinos de Duero","Soria","Castilla y León","-11.049723756906099","1"
"Posada de Valdeón","León","Castilla y León","-9.482758620689651","1"
"Covaleda","Soria","Castilla y León","-12.548369264787199","1"
"Fuentelahiguera de Albatages","Guadalajara","Castilla-La Mancha","-18.656716417910403","1"
"Villalbilla de Burgos","Burgos","Castilla y León","19.028662420382197","1"
"Pajares de la Lampreana","Zamora","Castilla y León","-24.234693877551003","1"
"La Sagrada","Salamanca","Castilla y León","-29.411764705882401","1"
"Benavent de Segrià","Lleida","Cataluña-Catalunya","4.155672823219000","1"
"Alcolea del Pinar","Guadalajara","Castilla-La Mancha","-5.459770114942530","1"
"Martorelles","Barcelona","Cataluña-Catalunya","2.529793016934980","1"
"Villalazán","Zamora","Castilla y León","-16.943521594684402","1"
"Hervás","Cáceres","Extremadura","-6.531100478468900","1"
"Jadraque","Guadalajara","Castilla-La Mancha","-10.088832487309601","1"
"Valle de Cerrato","Palencia","Castilla y León","-3.529411764705880","1"
"Alameda de la Sagra","Toledo","Castilla-La Mancha","18.238814477059002","1"
"Taradell","Barcelona","Cataluña-Catalunya","9.487055796751889","1"
"Canillas de Río Tuerto","La Rioja","La Rioja","25.000000000000000","1"
"Carral","A Coruña","Galicia","9.512912716574041","1"
"Bermellar","Salamanca","Castilla y León","-7.746478873239441","1"
"Susqueda","Girona","Cataluña-Catalunya","2.105263157894740","1"
"Riudoms","Tarragona","Cataluña-Catalunya","4.032997250229149","1"
"Bóveda del Río Almar","Salamanca","Castilla y León","-18.775510204081598","1"
"Quintanar de la Sierra","Burgos","Castilla y León","-20.887055183084101","1"
"Villaquirán de los Infantes","Burgos","Castilla y León","-2.631578947368420","1"
"Cardeñajimeno","Burgos","Castilla y León","18.199802176063297","1"
"San Agustín","Teruel","Aragón","-4.964539007092200","1"
"Anchuelo","Madrid","Comunidad de Madrid","13.872832369942200","1"
"Santa María de Ordás","León","Castilla y León","-4.532577903682720","1"
"Guardiola de Berguedà","Barcelona","Cataluña-Catalunya","0.213447171824973","1"
"Paradinas de San Juan","Salamanca","Castilla y León","-6.855791962174939","1"
"Alborea","Albacete","Castilla-La Mancha","-14.395886889460201","1"
"Cervià de les Garrigues","Lleida","Cataluña-Catalunya","-8.898305084745761","1"
"La Guardia","Toledo","Castilla-La Mancha","-10.515291160452499","1"
"Frechilla","Palencia","Castilla y León","-27.807486631016001","1"
"Carrión de los Condes","Palencia","Castilla y León","-8.780709736123750","1"
"Martín Muñoz de las Posadas","Segovia","Castilla y León","-27.247191011235998","1"
"Serinyà","Girona","Cataluña-Catalunya","3.116651825467500","1"
"Montearagón","Toledo","Castilla-La Mancha","5.137614678899079","1"
"Ocón","La Rioja","La Rioja","8.532423208191128","1"
"El Provencio","Cuenca","Castilla-La Mancha","-5.817610062893079","1"
"Altafulla","Tarragona","Cataluña-Catalunya","14.133921411387302","1"
"Pradilla de Ebro","Zaragoza","Aragón","-4.452054794520550","1"
"Bedia","Bizkaia","País Vasco-Euskadi","7.632850241545889","1"
"Portbou","Girona","Cataluña-Catalunya","-12.191103789126901","1"
"La Torre","Ávila","Castilla y León","-21.754385964912299","1"
"Alhabia","Almería","Andalucía","3.964757709251100","1"
"El Buste","Zaragoza","Aragón","-5.882352941176469","1"
"San Justo de la Vega","León","Castilla y León","-11.329305135951699","1"
"Milles de la Polvorosa","Zamora","Castilla y León","-15.021459227467799","1"
"Albalate de Zorita","Guadalajara","Castilla-La Mancha","10.763209393346401","1"
"Arganda del Rey","Madrid","Comunidad de Madrid","6.659193230513321","1"
"Pozoamargo","Cuenca","Castilla-La Mancha","-17.629179331307000","1"
"Ares","A Coruña","Galicia","6.810660163734540","1"
"L'Espluga de Francolí","Tarragona","Cataluña-Catalunya","-2.685088633993740","1"
"Villamediana de Iregua","La Rioja","La Rioja","18.048780487804901","1"
"Pasarón de la Vera","Cáceres","Extremadura","-11.987860394537201","1"
"Cervelló","Barcelona","Cataluña-Catalunya","7.467937805016461","1"
"Báscones de Ojeda","Palencia","Castilla y León","-15.723270440251600","1"
"Cella","Teruel","Aragón","-6.174591909155430","1"
"Moralzarzal","Madrid","Comunidad de Madrid","14.633552471390299","1"
"Teguise","Las Palmas","Canarias","13.174731055400201","1"
"Santiago del Campo","Cáceres","Extremadura","-10.583941605839399","1"
"Torralba de Oropesa","Toledo","Castilla-La Mancha","-24.409448818897602","1"
"Terrer","Zaragoza","Aragón","3.383458646616540","1"
"La Almarcha","Cuenca","Castilla-La Mancha","1.877934272300470","1"
"Moraleja de Enmedio","Madrid","Comunidad de Madrid","8.366454689984099","1"
"Florida de Liébana","Salamanca","Castilla y León","-13.448275862069000","1"
"Colmenar del Arroyo","Madrid","Comunidad de Madrid","23.149905123339700","1"
"Armuña de Tajuña","Guadalajara","Castilla-La Mancha","16.450216450216502","1"
"Bijuesca","Zaragoza","Aragón","-9.523809523809520","1"
"Berja","Almería","Andalucía","-15.701886053644801","1"
"Burujón","Toledo","Castilla-La Mancha","-9.407665505226479","1"
"Bàscara","Girona","Cataluña-Catalunya","11.591148577449902","1"
"Zaldibar","Bizkaia","País Vasco-Euskadi","-1.861528412802090","1"
